corporation_id,corporation_code,display_name,expansion_code,existing_logo_path,background,effective_source,proposed_object_name,sha256,tile_w,tile_h,content_w,content_h,bytes
21add017-e4b2-4aa2-9acc-254ecd2d1249,prelude_2:sagitta-frontier-services,Sagitta Frontier Services,prelude_2,Sagitta_Frontier_Services.png,black,zip:Sagitta.png,corporation-logo-3a30a0b317dd5f0d6736f5d40f21f4de2082a526d2bd096981700391e265cb60.png,3a30a0b317dd5f0d6736f5d40f21f4de2082a526d2bd096981700391e265cb60,800,800,720,142,47237
65c3688c-1b01-4c17-a173-946e89d7469a,prelude_2:spire,Spire,prelude_2,Spire.png,black,zip:Spire.png,corporation-logo-4e187f25db2d17a3c95964614d632cdd3964cd51c2b918f0487e190db66dda56.png,4e187f25db2d17a3c95964614d632cdd3964cd51c2b918f0487e190db66dda56,800,800,720,246,75445
516cf109-58d9-443f-a5fb-cda4aa8048ca,prelude_2:tycho-magnetics,Tycho Magnetics,prelude_2,Tycho Magnetics.png,white,zip:Tycho_Magnetics.png,corporation-logo-645f72d2b94a7b983b41c4f02713af6cea9690138b5dc83ed4483927bd482f09.png,645f72d2b94a7b983b41c4f02713af6cea9690138b5dc83ed4483927bd482f09,800,800,720,274,190561
256450fb-36d8-4145-81ed-9e48d857f005,prelude:cheung-shing-mars,Cheung Shing MARS,prelude,Cheung_Shing_Mars.png,white,zip:Cheung_Shing_Mars.png,corporation-logo-e91ff72b16cbd9bee8808477fa00b375061b86e7eaf94af0db8b71a882a506b1.png,e91ff72b16cbd9bee8808477fa00b375061b86e7eaf94af0db8b71a882a506b1,800,800,720,205,143085
2c2bec53-7888-4fb2-9407-8e9f165e10dd,prelude:point-luna,Point Luna,prelude,Point Luna.png,white,zip:Point_Luna.png,corporation-logo-c1ef8aab1384feb7643fca8b8055b3d175df1a5ae34347abdb0ac5700a640a23.png,c1ef8aab1384feb7643fca8b8055b3d175df1a5ae34347abdb0ac5700a640a23,800,800,720,72,48020
6fb68e2f-e36a-423e-8f05-33c499331b91,prelude:robinson-industries,Robinson Industries,prelude,Robinson_Industries.png,orange,zip:Robinson_Industries.png,corporation-logo-1117a054a416013472e982751d1b15b35b7780338950f3a103d49555e936a228.png,1117a054a416013472e982751d1b15b35b7780338950f3a103d49555e936a228,800,800,720,175,24084
9fc39439-149c-4b31-ab11-6347b4db02eb,prelude:valley-trust,Valley Trust,prelude,Valley_Trust.png,white,zip:Valley_Trust.png,corporation-logo-35e8a44cf63c746a3345280cd2d0877eb424c194e98dc8d230e8d09d6dab831c.png,35e8a44cf63c746a3345280cd2d0877eb424c194e98dc8d230e8d09d6dab831c,800,800,720,276,34580
b62cd891-a9b8-4cc7-a74c-11848cee27bc,prelude:vitor,Vitor,prelude,Vitor.png,orange,zip:Vitor.png,corporation-logo-b34dcd6611174f47f19ac9800704e65d8ac998658c9c351b09fc335c01fe7e45.png,b34dcd6611174f47f19ac9800704e65d8ac998658c9c351b09fc335c01fe7e45,800,800,720,160,35627
69b1f1f8-291b-4d6d-a837-153ac6638e85,promo:arcadian-communities,Arcadian Communities,promo,Arcadian Communities.png,white,zip:Arcadian Communities.png,corporation-logo-aef8848555dda7df578fb40255ef73a3e896ee95d11974dfa7eebbf5f24bf318.png,aef8848555dda7df578fb40255ef73a3e896ee95d11974dfa7eebbf5f24bf318,800,800,720,269,38100
7e13fc83-1964-4ece-a192-43d53f324bb8,promo:astrodrill,AstroDrill,promo,Astrol Drill.png,white,zip:AstroDrill.png,corporation-logo-a53e03469ef6fbfe39eb67db9fcf228b4ca4d5bd59caf989788582f9a207c3ee.png,a53e03469ef6fbfe39eb67db9fcf228b4ca4d5bd59caf989788582f9a207c3ee,800,800,720,145,108680
e38f1e48-4391-4bdd-a3ee-c5ad7c5e1232,promo:factorum,Factorum,promo,Factorum.png,white,zip:Factorum.png,corporation-logo-bffceac3fa291702450fcccaf5d71f25307570255d775a2f13bc6476b4e01e2d.png,bffceac3fa291702450fcccaf5d71f25307570255d775a2f13bc6476b4e01e2d,800,800,720,118,42877
65a41527-15d4-4483-b0a8-cd21a74ce694,promo:kuiper-cooperative,Kuiper Cooperative,promo,Kuiper Cooperative.png,white,zip:Kuiper_Cooperative.png,corporation-logo-0be2716a8957def16f62776051846b267e8c07d5d0df698b4b7c8bb52d45437d.png,0be2716a8957def16f62776051846b267e8c07d5d0df698b4b7c8bb52d45437d,800,800,720,167,137515
5270b25a-0fa8-4b72-ad0d-7d5bd90fa08e,promo:mons-insurance,Mons Insurance,promo,Mons Insurance.png,orange,zip:Mons_Insurance.png,corporation-logo-5a471491a4cf86a644b7426934d3cea716c0300407f7de3a7e7f03d7b7b7d09a.png,5a471491a4cf86a644b7426934d3cea716c0300407f7de3a7e7f03d7b7b7d09a,800,800,720,491,71413
ec9f5c0b-a82f-4b6f-b442-5e2030b27a13,promo:pharmacy-union,Pharmacy Union,promo,Pharmacy Union.png,black,zip:Pharmacy Union.png,corporation-logo-dc46360f38f6e4e1ee5b05caa254027b431a75824ef547fe729fb2275f4309ec.png,dc46360f38f6e4e1ee5b05caa254027b431a75824ef547fe729fb2275f4309ec,800,800,720,256,30367
b8496f72-b226-4327-ae8e-4cf07d36f9e5,promo:philares,Philares,promo,Philares.png,black,zip:Philares.png,corporation-logo-bd58849d5539d7c804665090d605d4b81574e7e3a6f3168091f86ed8038f08c3.png,bd58849d5539d7c804665090d605d4b81574e7e3a6f3168091f86ed8038f08c3,800,800,720,73,44504
5456e7c9-016a-48a5-b985-c016f1e41721,promo:poldertech-dutch,PolderTECH Dutch,promo,PolderTech.png,white,zip:PolderTech_Dutch.png,corporation-logo-86ba2dc3db655b826ed545a7ee6d1dc5479bc5f645a6c0f6d769313e15db6de8.png,86ba2dc3db655b826ed545a7ee6d1dc5479bc5f645a6c0f6d769313e15db6de8,800,800,720,204,79720
4ac52903-ca28-4c00-8476-4c613326299d,promo:recyclon,Recyclon,promo,Recyclon.png,black,zip:Recyclon.png,corporation-logo-29e20be3d7cb8d2e6272ffffbe04b9aa61cd40ec0d10e64de5232858455cf80c.png,29e20be3d7cb8d2e6272ffffbe04b9aa61cd40ec0d10e64de5232858455cf80c,800,800,720,173,40559
cf21f203-9acb-45ee-a373-006f929007f4,promo:splice,Splice,promo,Splice.png,white,zip:Splice.png,corporation-logo-dcbf6c4276269c37aabf8f7b12ce27d92304b606be185c5900482d3235c5d3a0.png,dcbf6c4276269c37aabf8f7b12ce27d92304b606be185c5900482d3235c5d3a0,800,800,720,351,46914
468a69c8-a6cf-42cf-8d98-4b8bea1bd63b,promo:tycho-magnetics,Tycho Magnetics,promo,Tycho Magnetics.png,white,zip:Tycho_Magnetics.png,corporation-logo-645f72d2b94a7b983b41c4f02713af6cea9690138b5dc83ed4483927bd482f09.png,645f72d2b94a7b983b41c4f02713af6cea9690138b5dc83ed4483927bd482f09,800,800,720,274,190561
bbd4289c-05a3-4b41-8c96-0cd630d380ec,turmoil:lakefront-resorts,Lakefront Resorts,turmoil,Lakefront_Resorts.png,black,zip:Lakefront_Resorts.png,corporation-logo-4ca37d58ddf8efccc72d7d311c03c8fac14fb382c1eea70f9fe6da5606f043b4.png,4ca37d58ddf8efccc72d7d311c03c8fac14fb382c1eea70f9fe6da5606f043b4,800,800,720,193,136293
8a5475f9-6612-44b3-bfb0-454ff77c5bb7,turmoil:pristar,Pristar,turmoil,Pristar.png,white,zip:Pristar.png,corporation-logo-948d9404446dfff1785385cb62b71af23b3fd2198dc5763dd808b2daaec87816.png,948d9404446dfff1785385cb62b71af23b3fd2198dc5763dd808b2daaec87816,800,800,720,166,91134
b8e72e1e-11c9-427f-a758-f4ac157f040a,turmoil:septem-tribus,Septem Tribus,turmoil,Septem Tribus.png,black,zip:Septem_Tribus.png,corporation-logo-8e25225f61c3ecc37c43fff6bf9fe94c72908444817e8f5fd76795989bba518a.png,8e25225f61c3ecc37c43fff6bf9fe94c72908444817e8f5fd76795989bba518a,800,800,720,113,20119
9cd936ed-5788-4021-9152-af79508f1476,turmoil:terralabs-research,TerraLabs Research,turmoil,TerraLabs_Research.png,black,zip:TerraLabs_Research.png,corporation-logo-7a10135f01761a35b600f37950996615f58bd74736b10111ac2288c435fcea11.png,7a10135f01761a35b600f37950996615f58bd74736b10111ac2288c435fcea11,800,800,720,240,79403
380ccc27-3fcb-49fe-9486-a825dfadf463,turmoil:utopia-invest,Utopia Invest,turmoil,Utopia_Invevst.png,black,zip:Utopia_Invest.png,corporation-logo-9f5203c5e8a5a9c471ec1b98ea8a0edce5f68f15eabff5d9d481a2c6c450caae.png,9f5203c5e8a5a9c471ec1b98ea8a0edce5f68f15eabff5d9d481a2c6c450caae,800,800,720,243,24157
b75b5a5d-7de3-4a27-b294-e38910d32a58,underworld:aeron-genomics,Aeron Genomics,underworld,Aeron_Genomics.png,black,zip:Aeron_Genomics.png,corporation-logo-283aae419c707f4cb7802d50afff6beb93a9eb3467a8ace4dde5fa34016fc185.png,283aae419c707f4cb7802d50afff6beb93a9eb3467a8ace4dde5fa34016fc185,800,800,720,210,31814
2097d899-8cf0-4ec5-9387-c085b836dc0b,underworld:anubis-securities,Anubis Securities,underworld,Anubis_securities.png,white,zip:Anubis_Securities.png,corporation-logo-deba3eabdc44c7cfd1220d58f925cba28feaef11ac7f2e92974ac9d961b2b355.png,deba3eabdc44c7cfd1220d58f925cba28feaef11ac7f2e92974ac9d961b2b355,800,800,720,231,150916
842b957e-359b-45e1-ae84-bfb9766cbb7b,underworld:arborist-collective,Arborist Collective,underworld,Arborist_collective.png,black,zip:Arborist_collective.png,corporation-logo-69174dd314119d2220f0fa591125b7bef83e48447c97d78e3063ee84b33056d1.png,69174dd314119d2220f0fa591125b7bef83e48447c97d78e3063ee84b33056d1,800,800,720,238,40135
dfeb2bfb-ce11-4138-8374-06e4aec1ec5b,underworld:demetron-labs,Demetron Labs,underworld,Demetron_labs.png,white,zip:Demetron_Labs.png,corporation-logo-b9fcbf8032cb5b02d32c8300e245c2f56e04d6d9eb10539bd6f198ca706609e1.png,b9fcbf8032cb5b02d32c8300e245c2f56e04d6d9eb10539bd6f198ca706609e1,800,800,720,167,112755
80404a9e-0889-4099-adb6-61855ca480f7,underworld:hadesphere,Hadesphere,underworld,Hadesphere.png,white,zip:Hadesphere Industries.png,corporation-logo-8c0ae0906d76d57fefc12ca15d897ef08c12c6d4f00538861e77ce262eba0485.png,8c0ae0906d76d57fefc12ca15d897ef08c12c6d4f00538861e77ce262eba0485,800,800,720,205,41054
cb1e8f06-9bfe-4963-8f48-628acdb9f152,underworld:hecate-speditions,Hecate Speditions,underworld,Hecate_speditions.png,white,override,corporation-logo-f4916ac82ecb0731253a153028f96d3be2d02bff60c9540b1bb43966ec296b65.png,f4916ac82ecb0731253a153028f96d3be2d02bff60c9540b1bb43966ec296b65,800,800,720,502,363479
47567447-df14-48fa-884c-57c2675c8f24,underworld:henkei-genetics,Henkei Genetics,underworld,Henkei_genetics.png,white,zip:Henkei.png,corporation-logo-17c34d50ffc3d168eb85fc088ff41dee0fb635ea382578b2dac1f94fc7999922.png,17c34d50ffc3d168eb85fc088ff41dee0fb635ea382578b2dac1f94fc7999922,800,800,720,143,91284
9698bf99-30e5-4c25-b07a-66d66a8870be,underworld:jenson-boyle-co,Jenson-Boyle & Co,underworld,Jenson_boyle_and_co.png,black,zip:Jenson_boyle_and_co.png,corporation-logo-44e6ecbfa105e7e43f93cf042d973bb1e5c296ae4744f39615117043b314d4e0.png,44e6ecbfa105e7e43f93cf042d973bb1e5c296ae4744f39615117043b314d4e0,800,800,720,125,36894
0fd6945c-0e91-4767-9d08-498fa3c67cec,underworld:keplertec,Keplertec,underworld,Keplertec.png,black,zip:Keplertec.png,corporation-logo-5764a7628b63855af8f328e080ec82c9c59a4fcc9055005a00d58c3326bd4980.png,5764a7628b63855af8f328e080ec82c9c59a4fcc9055005a00d58c3326bd4980,800,800,720,179,29377
0c259c9e-923e-4ef7-b135-427fb52f5935,underworld:kingdom-of-tauraro,Kingdom of Tauraro,underworld,Kingdom_of_tauraro.png,black,zip:Kingdom_of_tauraro.png,corporation-logo-d19914c2e6d6e8eb265b2696202bb153a34e031e7dff640d8c655879f50daad6.png,d19914c2e6d6e8eb265b2696202bb153a34e031e7dff640d8c655879f50daad6,800,800,720,215,32921
2cd07bac-b27c-4abb-bdf6-542c192c41c4,underworld:voltagon,Voltagon,underworld,Voltagon.png,black,zip:Voltagon.png,corporation-logo-c12b35fad3c3b06f2d39419fbe70d636b3d81ee4f0b8c8b9333f9c8b1b81ae6b.png,c12b35fad3c3b06f2d39419fbe70d636b3d81ee4f0b8c8b9333f9c8b1b81ae6b,800,800,720,276,56361
8c55dd2d-7ae6-4469-93ef-8a0caa4a9807,venus_next:aphrodite,Aphrodite,venus_next,Aphrodite.png,white,zip:Aphrodite.png,corporation-logo-0340f6bacc5e38c38686151e8053dfe96c64f5cff2edbd2db4eb2dd0a21c9858.png,0340f6bacc5e38c38686151e8053dfe96c64f5cff2edbd2db4eb2dd0a21c9858,800,800,720,280,103948
30c5e7fb-a633-43ec-bdbe-0d39b6c97569,venus_next:celestic,Celestic,venus_next,Celestic.png,black,zip:Celestic.png,corporation-logo-68717f82299ed1328344ba10ace81ddb3cbbeb771ace95fa7be67f44f7bf0597.png,68717f82299ed1328344ba10ace81ddb3cbbeb771ace95fa7be67f44f7bf0597,800,800,720,177,36368
724afd5e-0ddb-40b5-8852-0df197400187,venus_next:manutech,Manutech,venus_next,Manutech.png,black,zip:Manutech.png,corporation-logo-cb03c5b5d763cde35a8e673d0c573b4150d3d66ba5aeb7266dc33fec846b954e.png,cb03c5b5d763cde35a8e673d0c573b4150d3d66ba5aeb7266dc33fec846b954e,800,800,720,153,94368
b05ced6b-5b62-4b7b-be01-db560a911aa2,venus_next:morning-star-inc,Morning Star Inc.,venus_next,Morning Star.png,orange,zip:Morning_Star_Inc.png,corporation-logo-2f290201a0e3199e61d61fce6ccd4ec561c665e6a3d6622c13073c2413b24ba2.png,2f290201a0e3199e61d61fce6ccd4ec561c665e6a3d6622c13073c2413b24ba2,800,800,720,125,59704
1441f81e-3b9c-49cd-ac54-bd4394cf2c42,venus_next:viron,Viron,venus_next,Viron.png,black,override,corporation-logo-0d5f710e903b0474c763c6c49d6871060d740202a18bd6a242c01d51bfc48017.png,0d5f710e903b0474c763c6c49d6871060d740202a18bd6a242c01d51bfc48017,800,800,720,285,287085
